"level","from","to","No of ClimateZones","ClimateZones"
"Class","ktedonobacteria","tm1",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Class","rubrobacteria","sphingobacteriia",11,"Af, Aw, BSk, BWk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, EF"
"Class","12","chloroflexi",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","fimbriimonadia","gemmatimonadetes",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Class","alphaproteobacteria","ec1113",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Class","sm2f11","tm1",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","gemmatimonadetes","sm2f11",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","da052","sm2f11",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","deltaproteobacteria","ec1113",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Class","holophagae","verrucomicrobiae",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Class","chloroplast","sphingobacteriia",11,"Af, Am, Aw, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc, ET"
"Class","flavobacteriia","pla4",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Class","fibrobacteria","vadinha49",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Class","12","methylacidiphilae",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","acidimicrobiia","sphingobacteriia",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Class","om190","pla4",11,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Class","thermoleophilia","tm1",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","anaerolineae","verrucomicrobiae",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","12","8",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","fibrobacteria","unassigned",11,"Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","8","fibrobacteria",11,"Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","12","anaerolineae",11,"Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","clostridia","gemmatimonadetes",11,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","fibrobacteria","phycisphaerae",11,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","fibrobacteria","opitutae",11,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","ellin6529","opitutae",11,"BSk, Cfa, Cfb, Csa, Csb, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloroflexi","opitutae",11,"BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Class","flavobacteriia","gemmatimonadetes",11,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","fibrobacteria","planctomycetia",11,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","28","6",11,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","flavobacteriia","flavobacteriia",11,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","bacteroidia","pedosphaerae",10,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, EF, ET"
"Class","pedosphaerae","pla4",10,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dwc"
"Class","methylacidiphilae","solibacteres",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","betaproteobacteria","fibrobacteria",10,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Class","deltaproteobacteria","sc3",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","actinobacteria","pla3",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, ET"
"Class","4","6",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","deltaproteobacteria","s035",10,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, Dwb, Dwc"
"Class","rubrobacteria","saprospirae",10,"Af, Aw, BSk, BWk, Cfa, Cfb, Csb, Dfb, Dwc, EF"
"Class","bacteroidia","solibacteres",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Class","rb25","saprospirae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Class","pla4","thermoleophilia",10,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, Dfc, Dwb"
"Class","pla4","pla4",10,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, Dfc, Dwb"
"Class","pla4","saprospirae",10,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, Dfc, Dwb"
"Class","s035","spartobacteria",10,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, Dwb, Dwc"
"Class","gammaproteobacteria","s035",10,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, Dwb, Dwc"
"Class","chloroplast","cytophagia",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Class","rubrobacteria","sva0725",10,"Af, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dwc"
"Class","sva0725","thermoleophilia",10,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","holophagae","unassigned",10,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Class","12","da052",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, ET"
"Class","holophagae","phycisphaerae",10,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Class","om190","s035",10,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, Dwb, Dwc"
"Class","acidobacteriia","pla4",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfc, Dwb, Dwc"
"Class","rb25","spartobacteria",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Class","spartobacteria","sva0725",10,"Af, BSk, BWk, Cfa, Cfb, Csa, Cwb, Dfb, Dfc, Dwc"
"Class","pla4","spartobacteria",10,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, Dfc, Dwb"
"Class","ec1113","s085",10,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dfb, Dfc, Dwb"
"Class","spartobacteria","tk10",10,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","bpc102","thermoleophilia",10,"Af, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Class","bpc102","cytophagia",10,"Af, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Class","actinobacteria","bpc102",10,"Af, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Class","bpc102","planctomycetia",10,"Af, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Class","gemmatimonadetes","tm1",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","chloroplast","holophagae",10,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Class","planctomycetia","rubrobacteria",10,"Af, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dwc"
"Class","rubrobacteria","tk10",10,"Af, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, EF"
"Class","gammaproteobacteria","sc3",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","3","fimbriimonadia",10,"Af, Aw, BSk, BWk, Cfa, Cfb, Cwb, Dfa, Dfb, Dwc"
"Class","cytophagia","pla4",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Class","pla4","rb25",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Class","136","cytophagia",10,"Af, Aw, BSk, BWk, Cfa, Cfb, Csa, Cwb, Dfb, Dwc"
"Class","136","3",10,"Af, Aw, BSk, BWk, Cfa, Cfb, Csa, Cwb, Dfb, Dwc"
"Class","acidimicrobiia","tm1",10,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","acidimicrobiia","fimbriimonadia",10,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","3","cytophagia",10,"Af, Aw, BSk, BWk, Cfa, Cfb, Cwb, Dfa, Dfb, Dwc"
"Class","ec1113","planctomycetia",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Class","methylacidiphilae","spartobacteria",10,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","actinobacteria","holophagae",10,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Class","methylacidiphilae","thermoleophilia",10,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","cytophagia","leptospirae",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Class","acidobacteriia","rubrobacteria",10,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Class","clostridia","opitutae",10,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","4","ag",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","2","cytophagia",9,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Dfa, Dfb"
"Class","armatimonadia","saprospirae",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","armatimonadia","unassigned",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","holophagae","pedosphaerae",9,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, EF, ET"
"Class","2","6",9,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Dfa, Dfb"
"Class","armatimonadia","pedosphaerae",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","om190","spartobacteria",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc"
"Class","bpc102","deltaproteobacteria",9,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Class","deltaproteobacteria","holophagae",9,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Class","acidobacteriia","holophagae",9,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Class","acidobacteriia","fibrobacteria",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Class","fibrobacteria","flavobacteriia",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Class","chloroplast","nitrospira",9,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dwc"
"Class","4","acidimicrobiia",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","da052","ec1113",9,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb"
"Class","acidimicrobiia","chloroplast",9,"Af, Am, Cfa, Cfb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","chloroplast","clostridia",9,"Af, Am, Cfa, Cfb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","4","actinobacteria",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","flavobacteriia","phycisphaerae",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Class","da052","sphingobacteriia",9,"Af, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","2","acidimicrobiia",9,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Dfa, Dfb"
"Class","actinobacteria","armatimonadia",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","acidobacteriia","armatimonadia",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","armatimonadia","deltaproteobacteria",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","armatimonadia","opitutae",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","alphaproteobacteria","armatimonadia",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","armatimonadia","gammaproteobacteria",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","armatimonadia","phycisphaerae",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","anaerolineae","bpc102",9,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Class","bpc102","chloracidobacteria",9,"Af, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb"
"Class","bpc102","s035",9,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Class","bpc102","gammaproteobacteria",9,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Class","3","6",9,"Af, Aw, BSk, Cfa, Cfb, Csa, Cwb, Dfb, Dwc"
"Class","s035","s035",9,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dwb, Dwc"
"Class","cytophagia","s035",9,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, Dwc"
"Class","3","acidobacteriia",9,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dwb, Dwc"
"Class","3","gammaproteobacteria",9,"Af, Aw, BSk, BWk, Cfa, Cfb, Cwb, Dfa, Dfb"
"Class","betaproteobacteria","chloroflexi",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dwc, ET"
"Class","136","gammaproteobacteria",9,"Af, Aw, BSk, BWk, Cfa, Cfb, Csa, Cwb, Dfb"
"Class","ec1113","pedosphaerae",9,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dfc, Dwc"
"Class","alphaproteobacteria","holophagae",9,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Class","acidobacteriia","om190",9,"Af, Am, Aw, Cfa, Cfb, Csa, Cwb, Dfb, Dfc"
"Class","2","3",9,"Aw, BSk, BWk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc"
"Class","3","3",9,"Aw, BSk, BWk, Cfa, Cfb, Cwb, Dfa, Dfb, Dwc"
"Class","actinobacteria","fibrobacteria",9,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Class","betaproteobacteria","ktedonobacteria",9,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Class","nitrospira","om190",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","betaproteobacteria","fimbriimonadia",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","c6","gemmatimonadetes",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","bacteroidia","thermoleophilia",8,"Af, BSk, Cfa, Cfb, Dfb, Dfc, EF, ET"
"Class","bacteroidia","deltaproteobacteria",8,"Af, Cfa, Cfb, Dfa, Dfb, Dfc, EF, ET"
"Class","actinobacteria","pla4",8,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dwb"
"Class","da052","sva0725",8,"Af, Am, Aw, Cfa, Cfb, Dfb, Dwb, Dwc"
"Class","om190","opitutae",8,"Af, Am, Aw, Cfa, Cfb, Csa, Dfb, Dfc"
"Class","om190","thermoleophilia",8,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb"
"Class","gammaproteobacteria","ktedonobacteria",8,"Af, Am, Aw, Cfa, Cfb, Csb, Dfc, Dwb"
"Class","om190","rb25",8,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb"
"Class","nitrospira","rb25",8,"Af, Am, Aw, Cfa, Cfb, Dfb, Dfc, Dwb"
"Class","12","acidimicrobiia",8,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb"
"Class","5","cytophagia",8,"Af, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfb"
"Class","2","5",8,"Af, Am, Aw, BSk, Cfa, Cfb, Dfa, Dfb"
"Class","armatimonadia","solibacteres",8,"Af, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","armatimonadia","da052",8,"Af, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","chloracidobacteria","om190",8,"Af, Am, Aw, Cfa, Cfb, Csa, Cwb, Dfb"
"Class","bpc102","chloroflexi",8,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Class","bacteroidia","chloroplast",8,"Af, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, ET"
"Class","pedosphaerae","s035",8,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dwc"
"Class","ktedonobacteria","sphingobacteriia",8,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Class","holophagae","opitutae",8,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Class","anaerolineae","pla4",8,"Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, Dwb"
"Class","fibrobacteria","tk10",8,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Class","bacteroidia","flavobacteriia",8,"BSk, Cfa, Cfb, Dfa, Dfb, Dfc, EF, ET"
"Class","spartobacteria","vadinha49",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Class","da052","tk10",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Class","bacteroidia","bacteroidia",7,"Af, Cfa, Cfb, Dfa, Dfc, EF, ET"
"Class","1","12",7,"Af, Am, Aw, Cfa, Cfb, Dfb, Dfc"
"Class","bacteroidia","betaproteobacteria",7,"Af, Cfa, Cfb, Dfa, Dfc, EF, ET"
"Class","acidobacteriia","chloroplast",7,"Af, Am, Cfa, Cfb, Dfc, Dwb, ET"
"Class","12","acidobacteriia",7,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb"
"Class","pedosphaerae","pla3",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Class","108","2",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Class","betaproteobacteria","bpc102",7,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb"
"Class","anaerolineae","om190",7,"Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb"
"Class","holophagae","spartobacteria",7,"Cfa, Cfb, Csb, Dfb, Dfc, EF, ET"
"Class","acidobacteriia","bacteroidia",6,"Af, Cfa, Cfb, Dfa, Dfc, ET"
"Class","bacteroidia","clostridia",6,"Af, Cfa, Cfb, Dfa, Dfc, ET"
"Class","2","alphaproteobacteria",6,"Af, Am, Aw, Cfa, Cfb, Dfa"
"Class","clostridia","cytophagia",5,"Af, Cfb, Dfc, EF, ET"
"Class","bacteroidia","cytophagia",5,"Af, Cfb, Dfc, EF, ET"
"Class","bacteroidia","opitutae",5,"Af, Cfa, Cfb, Dfc, ET"
"Class","1","ec1113",5,"Af, Am, Aw, Cfa, Cfb"
"Class","flavobacteriia","pedosphaerae",5,"Af, Am, Aw, Cfa, Cfb"
"Order","unassigned","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","15","iii1",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","myxococcales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","pedosphaerales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","rhizobiales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","solibacterales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","acidobacteriales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","actinomycetales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","rhodospirillales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","myxococcales","myxococcales",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","rb41","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","saprospirales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","actinomycetales","actinomycetales",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","gaiellales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","acidobacteriales","acidobacteriales",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","unassigned","xanthomonadales",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","acidimicrobiales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","actinomycetales","rhizobiales",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","solirubrobacterales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","gemmatales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","mnd1","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","actinomycetales","solirubrobacterales",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","syntrophobacterales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","chthoniobacterales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","sphingobacteriales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","cytophagales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","burkholderiales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","actinomycetales","myxococcales",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","acidobacteriales","pedosphaerales",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","rhizobiales","rhizobiales",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","myxococcales","pedosphaerales",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","pirellulales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","actinomycetales","gaiellales",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","nitrospirales","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","myxococcales","rhizobiales",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
