"level","from","to","No. of climate zones","Climate zones"
"Genus","edaphobacter","pseudomonas",1,"Am"
"Genus","edaphobacter","nannocystis",2,"BSh/Dfa"
"Genus","edaphobacter","unassigned",2,"Cfa/Cfb"
"Genus","edaphobacter","gemmata",2,"Cfb/Dfc"
"Genus","edaphobacter","sphingomonas",2,"Cfb/EF"
"Genus","edaphobacter","opitutus",1,"Csa"
"Genus","edaphobacter","geobacter",1,"Csb"
"Genus","edaphobacter","kaistobacter",1,"Csb"
"Genus","edaphobacter","turneriella",1,"Csb"
"Genus","edaphobacter","flavisolibacter",1,"Dfa"
"Genus","edaphobacter","pilimelia",1,"Dfa"
"Genus","edaphobacter","hylemonella",1,"Dfb"
"Genus","edaphobacter","mycobacterium",1,"Dfc"
"Genus","edaphobacter","nitrospira",1,"Dwc"
"Genus","fimbriimonas","turneriella",1,"Af"
"Genus","fimbriimonas","phenylobacterium",2,"Af/BSk"
"Genus","fimbriimonas","mycobacterium",1,"Aw"
"Genus","fimbriimonas","paenibacillus",2,"Aw/Cfb"
"Genus","fimbriimonas","flavisolibacter",2,"Aw/Cwb"
"Genus","fimbriimonas","lysobacter",2,"Aw/Cwb"
"Genus","fimbriimonas","planctomyces",1,"BSh"
"Genus","fimbriimonas","pseudomonas",1,"BSh"
"Genus","fimbriimonas","gemmatimonas",2,"BSh/Cfb"
"Genus","fimbriimonas","pedobacter",2,"BSh/Dwb"
"Genus","fimbriimonas","geobacter",1,"Cfa"
"Genus","fimbriimonas","fimbriimonas",2,"Cfa/Dfb"
"Genus","fimbriimonas","streptomyces",1,"Cfb"
"Genus","fimbriimonas","kaistobacter",2,"Cfb/Csb"
"Genus","fimbriimonas","gemmata",3,"Csb/Dfb/Dfc"
"Genus","fimbriimonas","paucibacter",1,"Cwb"
"Genus","fimbriimonas","niabella",1,"Dfa"
"Genus","fimbriimonas","nitrospira",1,"Dfa"
"Genus","fimbriimonas","pirellula",1,"Dfa"
"Genus","fimbriimonas","pilimelia",1,"Dfb"
"Genus","fimbriimonas","methylibium",1,"Dfc"
"Genus","fimbriimonas","smb53",1,"Dwb"
"Genus","fimbriimonas","nannocystis",1,"ET"
"Genus","fimbriimonas","salinibacterium",1,"ET"
"Genus","flavisolibacter","terracoccus",1,"Af"
"Genus","flavisolibacter","phenylobacterium",1,"Am"
"Genus","flavisolibacter","rhodoplanes",1,"Am"
"Genus","flavisolibacter","streptomyces",1,"Am"
"Genus","flavisolibacter","hylemonella",2,"Am/ET"
"Genus","flavisolibacter","paenibacillus",2,"Aw/Dwb"
"Genus","flavisolibacter","gemmata",2,"BSk/Dfc"
"Genus","flavisolibacter","flavisolibacter",2,"BSk/EF"
"Genus","flavisolibacter","niabella",1,"Cfa"
"Genus","flavisolibacter","kribbella",1,"Cfb"
"Genus","flavisolibacter","rhizobium",2,"Cfb/Csb"
"Genus","flavisolibacter","geobacter",2,"Cfb/Dfc"
"Genus","flavisolibacter","unassigned",2,"Csa/Dwc"
"Genus","flavisolibacter","mycobacterium",1,"Cwb"
"Genus","flavisolibacter","methylibium",2,"Cwb/EF"
"Genus","flavisolibacter","lysobacter",1,"Dfc"
"Genus","flavisolibacter","opitutus",1,"Dfc"
"Genus","flavisolibacter","iamia",1,"Dwb"
"Genus","flavisolibacter","nannocystis",1,"Dwb"
"Genus","flavisolibacter","pseudomonas",2,"Dwb/Dwc"
"Genus","flavisolibacter","kaistobacter",1,"EF"
"Genus","flavisolibacter","pedobacter",1,"EF"
"Genus","flavobacterium","hylemonella",1,"Af"
"Genus","flavobacterium","luteimonas",1,"Af"
"Genus","flavobacterium","hyphomicrobium",2,"Af/Aw"
"Genus","flavobacterium","pilimelia",2,"Af/ET"
"Genus","flavobacterium","luteolibacter",2,"Am/Dfa"
"Genus","flavobacterium","geobacter",1,"Aw"
"Genus","flavobacterium","phenylobacterium",2,"Cfa/ET"
"Genus","flavobacterium","niabella",1,"Cfb"
"Genus","flavobacterium","pedobacter",2,"Csa/Dfa"
"Genus","flavobacterium","salinibacterium",1,"Dfa"
"Genus","flavobacterium","nocardioides",1,"Dfc"
"Genus","flavobacterium","rhizobium",1,"Dfc"
"Genus","flavobacterium","streptomyces",1,"Dfc"
"Genus","flavobacterium","turneriella",1,"Dfc"
"Genus","flavobacterium","kaistobacter",2,"Dfc/Dwb"
"Genus","flavobacterium","gemmatimonas",1,"Dwb"
"Genus","flavobacterium","pedomicrobium",2,"Dwb/Dwc"
"Genus","flavobacterium","mycobacterium",1,"Dwc"
"Genus","flavobacterium","paucibacter",2,"Dwc/ET"
"Genus","flavobacterium","gemmata",1,"ET"
"Genus","flavobacterium","methylibium",1,"ET"
"Genus","gemmata","paenibacillus",2,"Af/Aw"
"Genus","gemmata","janthinobacterium",2,"Af/BSk"
"Genus","gemmata","salinibacterium",2,"Am/Cfa"
"Genus","gemmata","pirellula",1,"Aw"
"Genus","gemmata","rhodoplanes",3,"Aw/BWk/Cwb"
"Genus","gemmata","terracoccus",2,"Aw/Cfa"
"Genus","gemmata","pedomicrobium",1,"BSh"
"Genus","gemmata","streptomyces",1,"BSh"
"Genus","gemmata","hylemonella",2,"BSh/BWh"
"Genus","gemmata","kaistobacter",2,"BSh/Cwb"
"Genus","gemmata","rhizobium",2,"BSh/Cwb"
"Genus","gemmata","lysobacter",1,"BSk"
"Genus","gemmata","pseudonocardia",1,"BSk"
"Genus","gemmata","skermanella",1,"BSk"
"Genus","gemmata","steroidobacter",2,"BSk/Cwb"
"Genus","gemmata","luteolibacter",1,"BWh"
"Genus","gemmata","nitrospira",1,"BWh"
"Genus","gemmata","opitutus",2,"BWh/BWk"
"Genus","gemmata","unassigned",2,"BWh/BWk"
"Genus","gemmata","gemmatimonas",2,"Cfa/ET"
"Genus","gemmata","kribbella",1,"Dfc"
"Genus","gemmata","planctomyces",1,"Dfc"
"Genus","gemmata","paucibacter",1,"Dwb"
"Genus","gemmata","phenylobacterium",1,"Dwb"
"Genus","gemmata","pseudomonas",1,"Dwb"
"Genus","gemmata","smb53",1,"Dwb"
"Genus","gemmata","turneriella",1,"Dwc"
"Genus","gemmata","pilimelia",1,"EF"
"Genus","gemmatimonas","geobacter",1,"Am"
"Genus","gemmatimonas","skermanella",1,"Am"
"Genus","gemmatimonas","turneriella",1,"Am"
"Genus","gemmatimonas","planctomyces",1,"Aw"
"Genus","gemmatimonas","gemmatimonas",1,"BSh"
"Genus","gemmatimonas","methylibium",1,"BSh"
"Genus","gemmatimonas","salinibacterium",1,"BSh"
"Genus","gemmatimonas","pilimelia",2,"BSh/Dwb"
"Genus","gemmatimonas","kaistobacter",1,"BSk"
"Genus","gemmatimonas","myxococcus",1,"Cfa"
"Genus","gemmatimonas","pseudonocardia",2,"Cfb/Cwb"
"Genus","gemmatimonas","phenylobacterium",1,"Csa"
"Genus","gemmatimonas","rhodoplanes",1,"Csb"
"Genus","gemmatimonas","paucibacter",2,"Dfa/EF"
"Genus","gemmatimonas","nocardioides",1,"Dwb"
"Genus","gemmatimonas","janthinobacterium",1,"Dwc"
"Genus","gemmatimonas","luteimonas",1,"Dwc"
"Genus","gemmatimonas","pedobacter",2,"Dwc/EF"
"Genus","gemmatimonas","luteolibacter",1,"EF"
"Genus","gemmatimonas","lysobacter",1,"EF"
"Genus","gemmatimonas","opitutus",1,"ET"
"Genus","gemmatimonas","sphingomonas",1,"ET"
"Genus","geobacter","paenibacillus",1,"Af"
"Genus","geobacter","pedomicrobium",2,"Am/Cwb"
"Genus","geobacter","pseudomonas",3,"Am/EF/ET"
"Genus","geobacter","pilimelia",1,"Aw"
"Genus","geobacter","turneriella",2,"BSk/Dwb"
"Genus","geobacter","rhizobium",1,"Cfa"
"Genus","geobacter","kribbella",1,"Cfb"
"Genus","geobacter","rhodoplanes",1,"Cwb"
"Genus","geobacter","hylemonella",1,"Dfa"
"Genus","geobacter","nitrospira",1,"Dfc"
"Genus","geobacter","streptomyces",1,"Dwb"
"Genus","geobacter","planctomyces",1,"Dwc"
"Genus","geobacter","phenylobacterium",1,"EF"
"Genus","geobacter","salinibacterium",1,"EF"
"Genus","geobacter","janthinobacterium",2,"EF/ET"
"Genus","hylemonella","methylibium",1,"Am"
"Genus","hylemonella","lysobacter",1,"Aw"
"Genus","hylemonella","pirellula",2,"Aw/Cfa"
"Genus","hylemonella","mycobacterium",1,"BSh"
"Genus","hylemonella","opitutus",2,"BWh/EF"
"Genus","hylemonella","sphingomonas",1,"Cfa"
"Genus","hylemonella","rhodoplanes",1,"Cfb"
"Genus","hylemonella","unassigned",2,"Csa/EF"
"Genus","hylemonella","paenibacillus",1,"Csb"
"Genus","hylemonella","paucibacter",1,"Csb"
"Genus","hylemonella","planctomyces",1,"Cwb"
"Genus","hylemonella","luteolibacter",1,"Dfb"
"Genus","hylemonella","pseudomonas",2,"Dfb/ET"
"Genus","hylemonella","nitrospira",1,"Dfc"
"Genus","hylemonella","nocardioides",1,"Dwb"
"Genus","hyphomicrobium","pilimelia",2,"Af/Dwb"
"Genus","hyphomicrobium","turneriella",1,"Aw"
"Genus","hyphomicrobium","planctomyces",1,"BSk"
"Genus","hyphomicrobium","nitrospira",1,"Cwb"
"Genus","hyphomicrobium","pseudonocardia",1,"Dfa"
"Genus","hyphomicrobium","mycobacterium",1,"Dwb"
"Genus","hyphomicrobium","nostocoida",1,"Dwb"
"Genus","hyphomicrobium","opitutus",1,"EF"
"Genus","iamia","kaistobacter",1,"Af"
"Genus","iamia","nitrospira",1,"Af"
"Genus","iamia","mycobacterium",2,"Af/Dwb"
"Genus","iamia","kribbella",1,"Am"
"Genus","iamia","pseudomonas",1,"Am"
"Genus","iamia","opitutus",2,"Am/Aw"
"Genus","iamia","planctomyces",1,"BSh"
"Genus","iamia","pedobacter",2,"BSh/Dfb"
"Genus","iamia","unassigned",2,"BSh/EF"
"Genus","iamia","rhizobium",1,"BSk"
"Genus","iamia","myxococcus",1,"Csb"
"Genus","iamia","pedomicrobium",1,"Dwc"
"Genus","iamia","pirellula",1,"EF"
"Genus","iamia","rhodoplanes",1,"EF"
"Genus","janthinobacterium","rhodoplanes",2,"Af/Csb"
"Genus","janthinobacterium","nitrospira",1,"Am"
"Genus","janthinobacterium","pirellula",1,"Am"
"Genus","janthinobacterium","steroidobacter",1,"Aw"
"Genus","janthinobacterium","planctomyces",2,"Aw/EF"
"Genus","janthinobacterium","paucibacter",2,"BSh/Cwb"
"Genus","janthinobacterium","kaistobacter",2,"Cfa/Cfb"
"Genus","janthinobacterium","methylibium",1,"Csb"
"Genus","janthinobacterium","phenylobacterium",1,"Csb"
"Genus","janthinobacterium","salinibacterium",1,"Csb"
"Genus","janthinobacterium","pedobacter",1,"Dfa"
"Genus","janthinobacterium","lysobacter",2,"Dfa/Dwc"
"Genus","janthinobacterium","luteimonas",1,"Dwc"
"Genus","janthinobacterium","opitutus",1,"Dwc"
"Genus","kaistobacter","nocardioides",1,"Am"
"Genus","kaistobacter","unassigned",2,"Am/BWk"
"Genus","kaistobacter","methylibium",1,"BSh"
"Genus","kaistobacter","pseudomonas",2,"BSh/BSk"
"Genus","kaistobacter","pedobacter",1,"BSk"
"Genus","kaistobacter","kaistobacter",1,"BWh"
"Genus","kaistobacter","nitrospira",1,"Cfb"
"Genus","kaistobacter","paenibacillus",1,"Cfb"
"Genus","kaistobacter","rhodoplanes",1,"Cfb"
"Genus","kaistobacter","mycobacterium",1,"Csa"
"Genus","kaistobacter","pirellula",2,"Cwb/Dfb"
"Genus","kaistobacter","skermanella",2,"Cwb/Dfc"
"Genus","kaistobacter","steroidobacter",1,"Dfa"
"Genus","kaistobacter","rhizobium",2,"Dfc/Dwc"
"Genus","kaistobacter","sphingomonas",2,"Dfc/Dwc"
"Genus","kaistobacter","kribbella",1,"Dwb"
"Genus","kaistobacter","luteolibacter",1,"Dwb"
"Genus","kribbella","pedobacter",2,"Af/Aw"
"Genus","kribbella","steroidobacter",2,"Af/BWk"
"Genus","kribbella","paenibacillus",1,"Am"
"Genus","kribbella","sphingomonas",1,"Am"
"Genus","kribbella","unassigned",2,"BWh/Cfa"
"Genus","kribbella","skermanella",1,"Dfc"
"Genus","kribbella","luteimonas",1,"Dwb"
"Genus","kribbella","pilimelia",1,"Dwc"
"Genus","luteimonas","nocardioides",1,"Af"
"Genus","luteimonas","methylibium",2,"Af/Dwc"
"Genus","luteimonas","rhizobium",2,"Am/Dfc"
"Genus","luteimonas","pseudomonas",2,"BSh/Dfc"
"Genus","luteimonas","pedobacter",2,"BSk/Dwc"
"Genus","luteimonas","unassigned",1,"BWh"
"Genus","luteimonas","rhodoplanes",1,"BWk"
"Genus","luteimonas","terracoccus",1,"Cfb"
"Genus","luteimonas","phenylobacterium",2,"Cfb/Dfa"
"Genus","luteimonas","paucibacter",1,"Csb"
"Genus","luteimonas","nitrospira",1,"Cwb"
"Genus","luteimonas","pirellula",2,"Cwb/Dfc"
"Genus","luteimonas","pilimelia",1,"Dfa"
"Genus","luteimonas","pseudonocardia",2,"Dfa/Dfb"
"Genus","luteimonas","mycobacterium",2,"Dfb/Dfc"
"Genus","luteolibacter","nocardioides",1,"Af"
"Genus","luteolibacter","pedomicrobium",1,"Af"
"Genus","luteolibacter","terracoccus",2,"Af/Aw"
"Genus","luteolibacter","pirellula",1,"Am"
"Genus","luteolibacter","pseudomonas",1,"Am"
"Genus","luteolibacter","nitrospira",2,"Am/Dwc"
"Genus","luteolibacter","rhizobium",2,"BSh/Cwb"
"Genus","luteolibacter","methylibium",2,"BSh/Dfc"
"Genus","luteolibacter","mycobacterium",2,"BWk/ET"
"Genus","luteolibacter","rhodoplanes",1,"Csa"
"Genus","luteolibacter","unassigned",1,"Csa"
"Genus","luteolibacter","opitutus",2,"Csa/EF"
"Genus","luteolibacter","pseudonocardia",1,"Csb"
"Genus","luteolibacter","streptomyces",1,"Csb"
"Genus","luteolibacter","phenylobacterium",2,"Csb/Dfc"
"Genus","luteolibacter","sphingomonas",2,"Csb/Dwc"
"Genus","luteolibacter","planctomyces",2,"Cwb/Dwb"
"Genus","luteolibacter","paucibacter",1,"Dfa"
"Genus","luteolibacter","salinibacterium",1,"Dfa"
"Genus","luteolibacter","steroidobacter",1,"Dfb"
"Genus","luteolibacter","lysobacter",2,"Dfb/EF"
"Genus","lysobacter","pirellula",1,"Am"
"Genus","lysobacter","rhodoplanes",1,"Aw"
"Genus","lysobacter","mycobacterium",2,"Aw/BSh"
"Genus","lysobacter","pilimelia",2,"Aw/Dwb"
"Genus","lysobacter","pseudomonas",2,"Cfa/ET"
"Genus","lysobacter","terracoccus",1,"Cfb"
"Genus","lysobacter","steroidobacter",1,"Cwb"
"Genus","lysobacter","phenylobacterium",1,"Dfa"
"Genus","lysobacter","rhizobium",1,"Dfa"
"Genus","lysobacter","pseudonocardia",1,"Dfb"
"Genus","lysobacter","nitrospira",2,"Dfc/ET"
"Genus","lysobacter","methylibium",1,"Dwc"
"Genus","methylibium","pilimelia",1,"Af"
"Genus","methylibium","skermanella",1,"Am"
"Genus","methylibium","nocardioides",1,"BSh"
"Genus","methylibium","pseudomonas",2,"BSh/ET"
"Genus","methylibium","pseudonocardia",1,"BSk"
"Genus","methylibium","unassigned",1,"BWh"
"Genus","methylibium","turneriella",1,"Cfa"
"Genus","methylibium","sphingomonas",2,"Cfa/Dfa"
"Genus","methylibium","opitutus",2,"Cfb/Cwb"
"Genus","methylibium","paucibacter",2,"Cfb/Dwc"
"Genus","methylibium","nannocystis",1,"Csb"
"Genus","methylibium","niabella",1,"Dfb"
"Genus","methylibium","rhodoplanes",1,"Dfb"
"Genus","methylibium","mycobacterium",1,"Dwb"
"Genus","methylibium","nostocoida",1,"Dwb"
"Genus","methylibium","paenibacillus",1,"Dwb"
"Genus","methylibium","pedomicrobium",1,"Dwb"
"Genus","methylibium","salinibacterium",1,"ET"
"Genus","mycobacterium","nostocoida",2,"Af/Dfa"
"Genus","mycobacterium","pirellula",1,"Aw"
"Genus","mycobacterium","planctomyces",1,"Aw"
"Genus","mycobacterium","sphingomonas",1,"Aw"
"Genus","mycobacterium","paucibacter",1,"BSh"
"Genus","mycobacterium","pseudomonas",1,"BSh"
"Genus","mycobacterium","opitutus",1,"BSk"
"Genus","mycobacterium","pedobacter",1,"BSk"
"Genus","mycobacterium","unassigned",2,"BSk/BWh"
"Genus","mycobacterium","skermanella",2,"BSk/Dfc"
"Genus","mycobacterium","pseudonocardia",1,"BWh"
"Genus","mycobacterium","nannocystis",1,"Cfa"
"Genus","mycobacterium","smb53",2,"Cfb/Dfb"
"Genus","mycobacterium","streptomyces",1,"Cwb"
"Genus","mycobacterium","paenibacillus",2,"Dfb/Dwb"
"Genus","mycobacterium","mycobacterium",1,"Dwc"
"Genus","mycobacterium","pedomicrobium",1,"Dwc"
"Genus","mycobacterium","pilimelia",1,"Dwc"
"Genus","mycobacterium","rhodoplanes",1,"Dwc"
"Genus","mycobacterium","salinibacterium",1,"EF"
"Genus","mycobacterium","terracoccus",1,"EF"
"Genus","myxococcus","planctomyces",2,"Cfa/Cfb"
"Genus","myxococcus","pedobacter",1,"Dfb"
"Genus","myxococcus","streptomyces",1,"Dfb"
"Genus","myxococcus","nitrospira",1,"EF"
"Genus","myxococcus","opitutus",1,"EF"
"Genus","nannocystis","pseudomonas",1,"Af"
"Genus","nannocystis","streptomyces",2,"Am/Cfa"
"Genus","nannocystis","salinibacterium",1,"Csb"
"Genus","nannocystis","smb53",1,"Csb"
"Genus","nannocystis","pilimelia",1,"Dfa"
"Genus","nannocystis","planctomyces",1,"Dwb"
"Genus","nannocystis","nitrospira",1,"ET"
"Genus","niabella","planctomyces",1,"Af"
"Genus","niabella","opitutus",1,"BSh"
"Genus","niabella","paucibacter",1,"BSh"
"Genus","niabella","pedobacter",1,"BSh"
"Genus","niabella","pseudomonas",2,"BSh/Csb"
"Genus","niabella","pedomicrobium",1,"Cfb"
"Genus","niabella","turneriella",1,"Csb"
"Genus","niabella","nitrospira",1,"EF"
"Genus","niabella","rhizobium",1,"ET"
"Genus","nitrospira","nocardioides",1,"Af"
"Genus","nitrospira","pseudomonas",1,"Af"
"Genus","nitrospira","paenibacillus",2,"Af/ET"
"Genus","nitrospira","pedomicrobium",2,"Am/Dwb"
"Genus","nitrospira","steroidobacter",2,"BWk/Dfb"
"Genus","nitrospira","pseudonocardia",2,"Cfa/Cwb"
"Genus","nitrospira","planctomyces",1,"Dfa"
"Genus","nitrospira","smb53",1,"Dfa"
"Genus","nitrospira","streptomyces",1,"Dfb"
"Genus","nitrospira","sphingomonas",1,"Dwb"
"Genus","nitrospira","opitutus",2,"Dwb/EF"
"Genus","nocardioides","rhizobium",2,"Af/Aw"
"Genus","nocardioides","terracoccus",2,"Am/Cfb"
"Genus","nocardioides","rhodoplanes",1,"BSh"
"Genus","nocardioides","steroidobacter",1,"Csa"
"Genus","nocardioides","sphingomonas",1,"Dfb"
"Genus","nocardioides","salinibacterium",1,"Dwc"
"Genus","nostocoida","streptomyces",1,"Aw"
"Genus","nostocoida","skermanella",1,"BSh"
"Genus","nostocoida","phenylobacterium",1,"Dwb"
"Genus","opitutus","pseudonocardia",1,"Af"
"Genus","opitutus","terracoccus",1,"Af"
"Genus","opitutus","turneriella",1,"Af"
"Genus","opitutus","paenibacillus",2,"Af/Aw"
"Genus","opitutus","pedomicrobium",1,"Am"
"Genus","opitutus","pedobacter",2,"Aw/Dfb"
"Genus","opitutus","pseudomonas",1,"BSh"
"Genus","opitutus","pirellula",2,"BSh/Dwb"
"Genus","opitutus","unassigned",2,"BSk/BWh"
"Genus","opitutus","rhodoplanes",3,"BWh/Csa/Cwb"
"Genus","opitutus","rhizobium",1,"Csa"
"Genus","opitutus","phenylobacterium",1,"Csb"
"Genus","opitutus","streptomyces",1,"Dfb"
"Genus","opitutus","sphingomonas",1,"Dfc"
"Genus","opitutus","paucibacter",1,"Dwb"
"Genus","opitutus","planctomyces",1,"Dwb"
"Genus","opitutus","salinibacterium",1,"Dwb"
"Genus","opitutus","steroidobacter",1,"EF"
"Genus","paenibacillus","pseudonocardia",1,"Af"
"Genus","paenibacillus","pedobacter",1,"Am"
"Genus","paenibacillus","planctomyces",2,"Aw/BSk"
"Genus","paenibacillus","terracoccus",2,"Aw/Cfb"
"Genus","paenibacillus","pilimelia",1,"BSk"
"Genus","paenibacillus","unassigned",1,"BSk"
"Genus","paenibacillus","pseudomonas",1,"Cfb"
"Genus","paenibacillus","streptomyces",1,"Csb"
"Genus","paenibacillus","rhizobium",1,"ET"
"Genus","paucibacter","planctomyces",1,"Am"
"Genus","paucibacter","pedobacter",2,"BSh/Csb"
"Genus","paucibacter","rhizobium",1,"Csb"
"Genus","paucibacter","pseudomonas",2,"Csb/Dfa"
"Genus","paucibacter","salinibacterium",1,"Dfa"
"Genus","pedobacter","unassigned",1,"BSh"
"Genus","pedobacter","pilimelia",1,"BWh"
"Genus","pedobacter","streptomyces",1,"Csb"
"Genus","pedobacter","phenylobacterium",1,"Cwb"
"Genus","pedobacter","pseudomonas",1,"Dfa"
"Genus","pedobacter","rhodoplanes",1,"Dfb"
"Genus","pedomicrobium","unassigned",1,"Aw"
"Genus","pedomicrobium","planctomyces",2,"BSk/Dwb"
"Genus","pedomicrobium","streptomyces",1,"Cwb"
"Genus","pedomicrobium","pseudonocardia",1,"Dfa"
"Genus","pedomicrobium","terracoccus",1,"Dfb"
"Genus","pedomicrobium","pilimelia",1,"ET"
"Genus","phenylobacterium","rhizobium",1,"Af"
"Genus","phenylobacterium","planctomyces",1,"Am"
"Genus","phenylobacterium","pirellula",2,"Am/Csb"
"Genus","phenylobacterium","unassigned",3,"BSk/EF/ET"
"Genus","phenylobacterium","rhodoplanes",1,"BWh"
"Genus","phenylobacterium","steroidobacter",2,"BWh/EF"
"Genus","phenylobacterium","streptomyces",2,"Cfb/Dwb"
"Genus","phenylobacterium","sphingomonas",1,"Dfc"
"Genus","phenylobacterium","salinibacterium",1,"Dwb"
"Genus","phenylobacterium","smb53",1,"Dwb"
"Genus","phenylobacterium","pseudomonas",1,"EF"
"Genus","pilimelia","turneriella",1,"Aw"
"Genus","pilimelia","skermanella",2,"Aw/BSh"
"Genus","pilimelia","steroidobacter",2,"BSh/Dwb"
"Genus","pilimelia","planctomyces",2,"BSk/Dfb"
"Genus","pilimelia","rhodoplanes",1,"Dfa"
"Genus","pilimelia","pseudonocardia",1,"Dwc"
"Genus","pirellula","steroidobacter",2,"Af/Cfb"
"Genus","pirellula","pseudonocardia",1,"BSh"
"Genus","pirellula","streptomyces",1,"BSh"
"Genus","pirellula","unassigned",2,"BSk/EF"
"Genus","pirellula","planctomyces",2,"Cfb/Dfc"
"Genus","pirellula","rhizobium",1,"Dwb"
"Genus","pirellula","rhodoplanes",1,"Dwb"
"Genus","pirellula","pseudomonas",1,"EF"
"Genus","planctomyces","smb53",1,"Af"
"Genus","planctomyces","turneriella",1,"Af"
"Genus","planctomyces","unassigned",1,"Af"
"Genus","planctomyces","salinibacterium",1,"Am"
"Genus","planctomyces","pseudomonas",1,"Aw"
"Genus","planctomyces","rhodoplanes",1,"Aw"
"Genus","planctomyces","pseudonocardia",1,"BSh"
"Genus","planctomyces","skermanella",2,"Cfb/EF"
"Genus","planctomyces","terracoccus",1,"Csb"
"Genus","planctomyces","streptomyces",2,"Csb/Dwb"
"Genus","planctomyces","rhizobium",1,"Dfc"
"Genus","planctomyces","steroidobacter",1,"Dfc"
"Genus","pseudomonas","pseudonocardia",1,"Am"
"Genus","pseudomonas","turneriella",1,"Am"
"Genus","pseudomonas","streptomyces",2,"Am/Csb"
"Genus","pseudomonas","unassigned",3,"Aw/BSh/EF"
"Genus","pseudomonas","rhizobium",2,"Aw/ET"
"Genus","pseudomonas","smb53",1,"EF"
"Genus","pseudonocardia","terracoccus",1,"Am"
"Genus","pseudonocardia","salinibacterium",1,"Aw"
"Genus","pseudonocardia","streptomyces",1,"BWh"
"Genus","pseudonocardia","unassigned",1,"BWk"
"Genus","pseudonocardia","pseudonocardia",1,"Cfb"
"Genus","pseudonocardia","rhodoplanes",1,"Csa"
"Genus","pseudonocardia","steroidobacter",2,"Csb/Dfb"
"Genus","pseudonocardia","rhizobium",1,"Dfc"
"Genus","rhizobium","steroidobacter",2,"Aw/Dfa"
"Genus","rhizobium","unassigned",1,"BSk"
"Genus","rhizobium","sphingomonas",1,"Cfa"
"Genus","rhizobium","streptomyces",1,"Csb"
"Genus","rhodoplanes","streptomyces",1,"Af"
