Taxa	ClimateZone	nTaxa	degree	between	close	eigenv	Kingdom	Phylum	Class	Order	Family	Genus	Species
Taxa293	Am	114	0.023144996596324	0.0361032772537197	3.11337403382818	0.00262192647718501	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__auto67_4W	g__	s__
Taxa293	Aw	114	0.0442477876106195	0.119735178654601	5.77409303095434	0.00212799723432246	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__auto67_4W	g__	s__
Taxa293	Csb	114	0.0176991150442478	0.0292101936256571	7.34404585051544	0.000528342479742047	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__auto67_4W	g__	s__
Taxa293	EF	114	0.0279459711224965	0.0349490984097412	2.64993677829001	0.00401637034410302	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__auto67_4W	g__	s__
Taxa293	Dwb	114	0.0139729855612483	0.015087497504824	4.18516242808389	0.00231070840944074	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__auto67_4W	g__	s__
Taxa293	Af	114	0.0218910107126223	0.0470590192294897	3.39850622024691	0.000514344259620448	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__auto67_4W	g__	s__
Taxa293	Dfb	114	0.0180268764339561	0.00841644425715222	3.81058197170677	0.0606080956417744	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__auto67_4W	g__	s__
Taxa293	Dfa	114	0.0346607669616519	0.0443531394858829	3.9529287053102	0.00381159438152441	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__auto67_4W	g__	s__
Taxa293	Cfa	114	0.0163376446562287	0.0348025867937372	3.37410480998369	0.0548753641802367	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__auto67_4W	g__	s__
Taxa294	BSh	114	0.0105088495575221	0.00963475821744627	4.53106478819245	0.000394343920439135	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	BSk	114	0.0226155358898722	0.0315792246101981	2.65418879039644	1.58267980246955e-05	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	BWh	114	0.0133333333333333	0	3.33023061935941	0.137076560069215	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	BWk	114	0.00741449414015786	0	2.34378970788157	0.204350009145536	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	Csa	114	0	0		1.5647664251666e-17	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	Dfa	114	0.00540806293018683	0.0104034976822587	53.2590427798842	2.49233208172729e-07	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	Dfb	114	0.0231774125579435	0.0265862982361086	10.7787273709471	0.168846745048726	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	Dfc	114	0.0130414531904984	0.0171584935790804	2.79682635943257	0.00398823760796938	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	Dwb	114	0.0101769911504425	0.00940265486725664	3.86304460827551	0.00860053082559714	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	Cfb	114	0.0138053097345133	0.014007585335019	5.77784054457829	0.0012714515825593	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	Csb	114	0.0104112441436752	0.00679519595448799	9.50095686898691	0.107570285548899	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	Aw	114	0.0199115044247788	0.0555731142014328	4.46758473451655	0.0109841805202263	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	Af	114	0.02275600505689	0.0367979050027091	3.45515255916233	0.0132926453705011	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	Cfa	114	0.0160134850400337	0.0319667690084883	5.50907891635169	0.000148610768344488	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	Dwc	114	0.00816882232811436	0.00203004959642128	4.47672325368177	6.55014596571066e-06	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	ET	114	0.0155920775389802	0.0189783878153031	3.45000240357032	0.000321736776857056	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	Am	114	0.0258407079646018	0.0680278128950695	4.58265179695566	0.0337167212706644	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	Cwb	114	0.020353982300885	0.0160082174462705	5.31551607110959	0.0164642681661956	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa294	EF	114	0.0235988200589971	0.0107393067846608	2.36408864893095	0.0817974680774102	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__
Taxa295	Am	114	0.0254424778761062	0.0420255214917826	3.23775030508603	0.0467861977082614	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales			
Taxa295	Aw	114	0.0261946902654867	0.0573135271807838	4.09518847687154	0.0813897462831991	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales			
Taxa295	Dfb	114	0.0230088495575221	0.0458833754740834	3.83719405789165	0.00501061159007851	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales			
Taxa295	Dfa	114	0.0260829063809967	0.0341173730787145	6.74960902519019	0.183311622763518	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales			
Taxa295	Cfa	114	0.0238257317903336	0.0137970436643003	5.66137228862922	0.0666389212602633	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales			
Taxa295	Dwc	114	0.0157752981916122	0.0243568955092618	4.91389964410321	0.00765547701558796	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales			
Taxa295	Dfc	114	0.0260281103591879	0.029969509927865	3.23003350113131	0.00354479927611963	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales			
Taxa295	Cfb	114	0.0287610619469027	0.0294524336283186	3.56785767695938	0.00092381772082252	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales			
Taxa295	Csb	114	0.018141592920354	0.0158817951959545	2.86717890398376	0.0468532758936666	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales			
Taxa295	Af	114	0.0301689460981496	0.0503965061487185	3.09476010503095	0.0455011026885741	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales			
Taxa295	Dwb	114	0.0156168662155128	0.0158306685506061	3.53851722871602	0.0609473029589295	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales			
Taxa296	Af	114	0.0232883092687471	0.0495458779692594	3.03018251689379	0.0421076085336569	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa296	BWh	114	0.0209476867928755	0.0144565443518059	1.89058373782701	0.00377480860738101	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa296	BWk	114	0.0186982586354553	0.00500591329880511	3.75960021496569	0.024948716879719	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa296	ET	114	0.0292035398230089	0.0334465865992415	2.64326096967162	0.0326861628684959	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa296	BSk	114	0.0142576204523107	0.02275600505689	2.42202178500656	5.72221828768065e-06	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa296	Dfa	114	0.0176991150442478	0.0402970922882427	7.47825039761282	0.00229639030377424	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa296	Dwb	114	0.0195427728613569	0.0218210071639275	3.21214990575018	0.0117173816350983	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa296	Am	114	0.0186306474149977	0.0414864595116109	2.94923842532451	0.0174089222920155	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa296	Aw	114	0.0228225430833722	0.0460526315789474	12.4629181764922	0.0259747194504486	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa296	Csb	114	0.013014055179594	0.0129582806573957	2.64184468865045	0.0583853945251476	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa296	Cwb	114	0.0100701861458651	0.00372727669035268	3.81545578787829	0.000329221907223171	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa296	Cfb	114	0.0287610619469027	0.0340945006321113	8.23048697125473	0.0054948540823019	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa296	Dfb	114	0.0121681415929204	0.00517541087231353	2.13091684447906	0.0178513457348892	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa296	BSh	114	0.015929203539823	0.0362410450906026	709.069425174732	0.00273094885889219	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa296	Dwc	114	0.0084473049074819	0.0047121020572348	5.74865808335921	0.0136802337060674	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa296	Cfa	114	0.0132743362831858	0.017444514679028	4.43013017713062	0.001433673891889	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa296	Dfc	114	0.0132743362831858	0.0205210402745169	15.6137277806689	0.000178175480739271	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
Taxa297	Af	114	0.0117994100294985	0.0241361146228403	4.37279457928187	0.0287270316037113	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa297	Cfa	114	0.0181013676588898	0.0140716584300655	7.55272427218204	0.0096040983927616	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa297	Cfb	114	0.0359187922956793	0.0742916635680821	4.23015376130715	0.0135055294004183	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa297	Dwb	114	0.00676730869338886	0.00244478322302372	5.07950032651918	4.36508953436569e-07	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa297	Dwc	114	0.010535187526338	0.010693215339233	5.9158956832496	1.57711121686307e-06	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa297	ET	114	0.0209767289413307	0.0447803998688955	3.01868233416233	0.0525042356852841	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa297	Am	114	0.0182522123893805	0.0407415455120101	3.22902529622721	0.007023768875235	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa297	BSk	114	0.0168563000421408	0.0202501354524111	2.14543266176488	0.00995977939450661	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa297	BSh	114	0.0154867256637168	0.0256136746734092	2.37640107057987	0.00697387665966239	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa297	Dfa	114	0.015929203539823	0.0276654024441635	12.6853605418737	0.116521852583538	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa297	Cwb	114	0.0146358066712049	0.0280985607313041	6.16247737468559	0.000549673829185804	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa297	Dfc	114	0.0329847144006436	0.0793155959085163	8.33561860579979	0.0281320629124705	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa297	Csb	114	0.0110619469026549	0.00251264222503161	3.24056894968163	0.00817001092262937	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa297	Dfb	114	0.0217216411906677	0.0463883461671072	2.28706540053348	0.0266828166965232	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa297	Aw	114	0.0229047371160854	0.0502807317617312	3.96620590694104	0.0401693911392987	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa298	BWh	114	0.0133349496908716	0.00171449353168349	2.42947732415758	2.09586638987114e-06	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	BWk	114	0.00573351614109435	0	7.29669305684911	2.39400737009667e-17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	Csa	114	0.0183798502382573	0.000987673830594184	6.26012479942141	8.93615673387824e-17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	Dfb	114	0.0265486725663717	0.072787610619469	2.613602971362	0.000736557774517288	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	Dwc	114	0.00825958702064897	0.00225453013063633	3.52478683254352	0.00589764074126506	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	EF	114	0.0234971010070186	0.0630421988752779	4.09523109862257	0.00670404132483825	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	ET	114	0.0152409046214356	0.0299111532518612	3.12311811537121	7.23783809274882e-05	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	Aw	114	0.0249869859448204	0.08685952257009	4.4982857731948	0.00248770186089538	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	BSh	114	0.0209594783418724	0.0421851087896733	3.07042518272677	0.00585037499347443	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	Cwb	114	0.00916561314791403	0.00998397146469207	9.71321981210299	0.000194990958752644	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	Dfc	114	0.0121681415929204	0.00809892541087231	7.23050138016105	0.0110199047227823	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	Af	114	0.0200279459711225	0.0436323108656597	3.42426372314071	0.00401988487054658	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	Am	114	0.0183798502382573	0.0274360595157055	4.00522007480602	0.0253637448390905	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	Dfa	114	0.0153702841173731	0.0162851819815024	12.7247721468283	0.000119393595150914	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	BSk	114	0.0422812192723697	0.120145034414946	3.27020773655673	4.27456970380785e-05	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	Cfb	114	0.0235988200589971	0.054424778761062	6.12006341365421	0.0316790586741605	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	Csb	114	0.00884955752212389	0.0073622369301703	44.6750435750505	0.0469901328475189	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	Cfa	114	0.012312427856868	0.0254630901995273	5.7398029420191	0.0105462842293703	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa298	Dwb	114	0.0104112441436752	0.0140087008254629	2.45233951281214	0.00148838183581048	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
Taxa299	Am	114	0.0160901045856798	0.0335449948281807	14.2830096554066	0.00279512758090419	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa299	Dfc	114	0.0132743362831858	0.0224902310079301	10.8412014384202	1.39597722337989e-05	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa299	Dwb	114	0.015390534821085	0.0173143516737207	2.65209969370943	0.0566676798516291	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa299	Af	114	0.0234513274336283	0.0849241466498104	4.98652497910336	0.0285979651098864	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa299	Cfa	114	0.0123893805309735	0.0500711125158028	4.02643850757221	0.0219285579633733	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa299	Cwb	114	0.0149336283185841	0.0136990360303413	13.2169638101952	0.00149755831366041	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa299	ET	114	0.0224926253687316	0.070486989043405	3.73911044430042	0.0197744886726527	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa299	Cfb	114	0.0102654867256637	0.0343109987357775	5.36530561295377	0.00071309489977562	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa299	Csb	114	0.0216322517207473	0.0566880882146369	2.68104499706647	0.000418027862837726	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa299	Dwc	114	0.0226155358898722	0.0391470009832842	4.39689468601681	0.0276271640435724	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa299	Dfb	114	0.00983284169124877	0.00866519174041298	2.99483658706115	0.000146281617429737	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa299	Dfa	114	0.0132743362831858	0.0282531154054542	13.0958864659974	0.000143459606203144	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa299	Aw	114	0.0121681415929204	0.0319216182048041	6.37962208143659	0.00105108459246684	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa3	Csb	114	0.0141592920353982	0.0442056468605141	2.40386325095177	0.00529994963363612	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__FAC88	f__	g__	s__
Taxa3	Aw	114	0.0104112441436752	0.0375176619320294	4.58911802264489	0.00113621662582727	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__FAC88	f__	g__	s__
Taxa3	BSh	114	0.012905604719764	0.010864412136536	3.91865033181186	0.0099604350347913	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__FAC88	f__	g__	s__
Taxa3	Cfb	114	0.0106194690265487	0.00835967130214918	20.3277887366245	0.000658458988769896	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__FAC88	f__	g__	s__
Taxa3	Cwb	114	0.0198230088495575	0.016472819216182	4.68797054243063	0.110639867420113	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__FAC88	f__	g__	s__
Taxa3	Dfa	114	0.0106194690265487	0.0193636746734092	9.98419422341587	0.00102016054702476	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__FAC88	f__	g__	s__
Taxa3	Af	114	0.0160901045856798	0.0337604873003103	3.29288635348842	0.0174500376658723	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__FAC88	f__	g__	s__
Taxa3	BSk	114	0.0183312262958281	0.0283321293119018	3.42233175903991	0.000420813188580886	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__FAC88	f__	g__	s__
Taxa3	Cfa	114	0.00698649278062413	0.00894104730853683	6.32454599895702	2.25445707026529e-05	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__FAC88	f__	g__	s__
Taxa3	Dfb	114	0.015732546705998	0.0338355106054221	5.32538598476596	0.0726327773329657	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__FAC88	f__	g__	s__
Taxa3	ET	114	0.0238938053097345	0.0633375474083439	2.97553242303477	0.000134887590403873	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__FAC88	f__	g__	s__
Taxa3	Am	114	0.00884955752212389	0.0018173198482933	2.92526062003404	0.00521575446226334	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__FAC88	f__	g__	s__
Taxa3	Dfc	114	0.0138514813389765	0.0336805364700709	5.00563466567483	0.00240766520941754	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__FAC88	f__	g__	s__
Taxa3	EF	114	0.0337594231399541	0.0863241560144215	2.93630981015223	0.011034174252864	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__FAC88	f__	g__	s__
Taxa3	Dwb	114	0.0203924586379377	0.0257516627274226	6.63931492536575	0.000591222250349848	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__FAC88	f__	g__	s__
Taxa3	Dwc	114	0.0161374284226965	0.0182754517736298	9.42068163372958	0.0167445753796843	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__FAC88	f__	g__	s__
